,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
901,data/images/n07753592/n07753592_5699.JPEG,fruits and vegetables,fruits and vegetables, A ripe yellow banana with a brown spot on the end. ,A colorful image of various fruits and vegetables arranged on a wooden cutting board.
902,data/images/n02906734/n02906734_17920.JPEG,brush,brush, A woman holding a broom and standing in front of a display of brooms. ,"A large, colorful brush with many bristles of varying lengths and widths."
903,data/images/n03272010/n03272010_13834.JPEG,guitar,guitar," Three guitar-shaped figurines in different colors, each with a pick guard and strings, displayed on a gray surface. ","A vintage, mahogany-bodied acoustic guitar with a rosewood fretboard and mother-of-pearl inlays."
904,data/images/n03272562/n03272562_4339.JPEG,train,guitar, A train on the tracks with cargo cars behind it. ,"A vintage, wooden guitar with intricate detailing and a unique design."
905,data/images/n02906734/n02906734_21984.JPEG,brush,brush, A young boy holding a broom with straw. ,"A large, fluffy white dog with brown spots sitting on a grassy hilltop."
906,data/images/n03709823/n03709823_7134.JPEG,handbag,handbag," A dirty, beige canvas bag with a white label on it. ","A colorful, hand-bag with a playful design and multiple compartments for holding various items."
907,data/images/n02951358/n02951358_9376.JPEG,canoe or boat,canoe or boat, Two people walking on frozen lake with boat in background. ,"A small, wooden canoe with a single person sitting in it on calm water surrounded by lush green trees and mountains."
908,data/images/n03982430/n03982430_27656.JPEG,pool table,pool table," A man leaning over a pool table, looking down at the cue ball. ","A large, rectangular pool table with a blue felt surface and metal rails, surrounded by white walls and featuring two red balls on the left side."
909,data/images/n02389026/n02389026_6377.JPEG,horse,horse, Two brown horses with long tails standing in a barn stall. ,"A majestic horse with flowing mane and powerful hind legs, standing confidently in a field of vibrant green grass."
910,data/images/n07753592/n07753592_10233.JPEG,fruits and vegetables,fruits and vegetables, A ripe banana with a brown spot on the end. ,"A colorful assortment of fruits and vegetables, arranged on a wooden cutting board with a rustic background."
911,data/images/n03180011/n03180011_9576.JPEG,computer,car, A silver desktop computer with a monitor in the background. ,"A car with a sleek, aerodynamic design."
912,data/images/n03376595/n03376595_10737.JPEG,chair,chair, A folding chair in a grassy field. ,"A wooden chair with a high back and four legs, painted white."
913,data/images/n13054560/n13054560_5228.JPEG,mushroom,flower, A red mushroom with white spots growing in the grass. ,"A colorful flower with a vibrant red and yellow background, surrounded by intricate patterns of green leaves."
914,data/images/n03063599/n03063599_3714.JPEG,coffee mug,cell phone, Two blue mugs with handles on a table. ,"A small, rectangular device with a touchscreen and various buttons for making calls, sending texts, and accessing the internet."
915,data/images/n03775071/n03775071_10573.JPEG,gloves,pumpkin, A purple knitted glove with a white stripe on the palm. ,"A carved pumpkin with a smiling face and large, googly eyes."
916,data/images/n03773504/n03773504_14109.JPEG,rocket,handbag, A series of four photos showing a missile launching from the ocean. ,"A stylish, roomy tote bag with a chic hand-drawn illustration of an elegant woman."
917,data/images/n02281787/n02281787_5770.JPEG,butterfly,chair, A brown and white butterfly perched on a branch. ,"A wooden chair with a distinctive, curved back and sturdy legs."
918,data/images/n04044716/n04044716_17472.JPEG,tower,tower, A large white satellite dish in a field. ,A tower made of wooden planks with a person standing on top and holding onto ropes.
919,data/images/n03100240/n03100240_1391.JPEG,car,computer, An orange convertible sports car on display at a car show. ,"A sleek, silver laptop with a black Apple logo on the lid and an attached keyboard."
920,data/images/n02992529/n02992529_42996.JPEG,cell phone,cell phone, A shirtless man in a crowd is using his cell phone. ,"A small, rectangular device with a touchscreen and various communication capabilities."
921,data/images/n03100240/n03100240_1391.JPEG,car,coffee mug, An orange convertible sports car on display at a car show. ,"A coffee mug with a cartoon character on it, holding a steaming cup of hot chocolate."
922,data/images/n03888257/n03888257_54295.JPEG,parachutes,parachutes," Two parachutists flying high in the sky, each holding a Canadian flag, against a backdrop of a clear blue sky. ","A parachute is a large, square piece of fabric with four corners that open up like a flower when it's time to land."
923,data/images/n04069434/n04069434_12869.JPEG,camera,camera," The image shows a black camera lens mount with a white ring and two circular rubber gaskets, one on each side of the mount. ","A close-up of a woman's hand holding a small, round object with a flat surface."
924,data/images/n03590841/n03590841_6380.JPEG,pumpkin,pumpkin," Two carved pumpkins with faces, sitting on a table. ","https://tellT.com's, but you.

Here is a great way to show you.

Sometimes, here is a great way to showcase you.

Today, I want to show you because I need you!

Now, I want you!

	Last week!
	Last week!
	Last week!
	Last week!
	Last week!
	Last week!
	Last week!
	Last week!
"
925,data/images/n03590841/n03590841_6380.JPEG,pumpkin,pumpkin," Two carved pumpkins with faces, sitting on a table. ","A cute, smiling pumpkin with big eyes and a tiny nose."
926,data/images/n03775071/n03775071_794.JPEG,gloves,pumpkin," A red stocking with a white penguin inside, sitting on a green and white patterned surface. ","A large, orange pumpkin with a long neck and a small head."
927,data/images/n03773504/n03773504_21104.JPEG,rocket,girl," A large rocket with the name ""mace"" on it, flying through a cloudy sky. ","A young girl with long, curly hair and big eyes smiles at the camera while wearing a colorful dress."
928,data/images/n03100240/n03100240_18492.JPEG,car,coffee mug," A vintage white car with a red interior and a black roof, parked on a street. ",A white mug with a blue and red coffee bean design on the front.
929,data/images/n03063599/n03063599_552.JPEG,coffee mug,coffee mug," A small terracotta pot with the word ""shape"" written on it. ","A white mug with a blue and red striped handle, featuring the text ""World's Best Dad"" in bold black letters."
930,data/images/n02389026/n02389026_6377.JPEG,horse,horse, Two brown horses with long tails standing in a barn stall. ,"A horse with a long, flowing mane and tail."
931,data/images/n03888257/n03888257_18921.JPEG,parachutes,parachutes, A person is kiteboarding on a frozen lake. ,A man wearing a parachute jumps from an airplane while flying over a cityscape.
932,data/images/n02281787/n02281787_2216.JPEG,butterfly,cat, A small blue butterfly perched on a rock. ,A close-up of a woman's face with intricate makeup and jewelry.
933,data/images/n02690373/n02690373_736.JPEG,airplane,clownfish or fish," A white airplane with blue and orange lettering on the tail, parked on the tarmac at an airport. ",A clownfish swims in a vibrant coral reef.
934,data/images/n02124075/n02124075_4027.JPEG,cat,cat," A cat with its eyes closed, looking content and relaxed. ","A black cat with white paws and a white chest, sitting on a wooden floor surrounded by colorful pillows."
935,data/images/n03792782/n03792782_757.JPEG,bicycle,bicycle, A woman riding a bicycle on a trail. ,A person is riding a bicycle while holding onto the handlebars and pedaling with their feet.
936,data/images/n02951358/n02951358_31796.JPEG,canoe or boat,chair," Two people in red kayaks on a river, with a rocky cliff and a building in the background. ","A wooden armchair with a red cushion and four legs, decorated with intricate carvings on the backrest."
937,data/images/n07873807/n07873807_3896.JPEG,pizza,fruits and vegetables," A pizza with cheese, olives, and basil on a wooden cutting board. ",A colorful arrangement of fruits and vegetables on a wooden cutting board.
938,data/images/n03584829/n03584829_36033.JPEG,ironing machine,ironing machine, An iron on a table. ,"A woman is using a washing machine to wash her clothes, with the help of an ironing board and an iron."
939,data/images/n03982430/n03982430_11084.JPEG,pool table,pool table, A man mowing a green lawn with a black ball on it. ,A picture of a billiards table with cues and balls.
940,data/images/n03197337/n03197337_16730.JPEG,watch or watches,guitar," A black and white wristwatch with a digital display, sitting on a brown box. ","A guitar with a unique, eye-catching design featuring vibrant colors and intricate patterns."
941,data/images/n13054560/n13054560_13613.JPEG,mushroom,mushroom, A hand holding a mushroom with a brush in the background. ,"A colorful, slightly abstract image of a variety of mushrooms in various stages of growth and decay."
942,data/images/n03180011/n03180011_4854.JPEG,computer,coffee mug," A computer desk with a monitor, keyboard, mouse, and a lamp. ","A coffee mug with a unique design featuring the words ""abso-lutely"" and ""posi-tively""."
943,data/images/n02106662/n02106662_83638.JPEG,dog,cat, A German Shepherd dog in mid-run on a grassy field. ,"A cat sitting on a blue blanket, with its eyes closed and a white collar around its neck."
944,data/images/n03709823/n03709823_7134.JPEG,handbag,handbag," A dirty, beige canvas bag with a white label on it. ","A handbag with a unique, eye-catching design featuring an abstract pattern of geometric shapes and vibrant colors."
945,data/images/n13054560/n13054560_8062.JPEG,mushroom,mushroom, A white plate with sliced mushrooms. ,"A colorful, lumpy mushroom with a small stem and gills on its underside."
946,data/images/n03272010/n03272010_17735.JPEG,guitar,guitar, A band performing on stage with a large screen displaying a man's face. ,"A guitar-shaped object that is designed to look like a real guitar, but with an exaggerated size and appearance."
947,data/images/n03877472/n03877472_28953.JPEG,girl,mushroom, A woman in a pink pajama is playfully pinning a man to the floor while he is wearing a blue pajama. ,"A large, multi-colored mushroom with a unique pattern."
948,data/images/n03297495/n03297495_2948.JPEG,coffee maker,chair, A black espresso machine with two cups of coffee on the spout. ,A wooden armchair with intricate carvings and a high backrest.
949,data/images/n04086273/n04086273_26142.JPEG,gun,gun," This is an image of a vintage firearm, specifically a revolver, with a wooden grip and a metal barrel. The firearm is displayed against a wooden background. ","A cartoon character with a mustache and top hat, holding a sign that says ""It's okay to say no,"" below the words ""All done"" in smaller text."
950,data/images/n02951358/n02951358_2350.JPEG,canoe or boat,cell phone, Three people in kayaks on the ocean. ,"A close-up of a smartphone's screen, showing the camera app with a blurred background and a focus on a person's face."
951,data/images/n04044716/n04044716_12999.JPEG,tower,camera, A large metal satellite dish in a field. ,"A close-up image of a colorful, abstract pattern with swirling shapes and lines."
952,data/images/n11939491/n11939491_16390.JPEG,flower,flower," The image features a single white daisy with a yellow center, surrounded by green foliage. ","A colorful bouquet of flowers with various types, including roses and sunflowers."
953,data/images/n03877472/n03877472_4073.JPEG,girl,girl," A young child in pajamas with cupcake pattern, looking out a window. ","A girl with long, wavy hair and a pink dress is sitting on a white chair while holding a small teddy bear."
954,data/images/n04069434/n04069434_17439.JPEG,camera,camera, A person taking a selfie with a camera. ,"A close-up image of a camera with several layers of overlapping ""grill"" patterns."
955,data/images/n03982430/n03982430_4411.JPEG,pool table,pool table," A room with a pool table, dartboard, and a painting of a baseball team. ",A pool table with a netted cloth and cues leaning against the wall.
956,data/images/n03792972/n03792972_2062.JPEG,camp or camping,camp or camping, A tent set up in a wooded area. ,"This image depicts a group of people participating in various outdoor activities, such as hiking and camping."
957,data/images/n02281787/n02281787_4566.JPEG,butterfly,butterfly, Two blue butterflies on a green leaf. ,"A colorful butterfly with intricate patterns on its wings, resting on a leaf."
958,data/images/n02906734/n02906734_3648.JPEG,brush,airplane, A yellow and orange broom with a metal handle. ,"A small, single-engine airplane taking off from a grassy field."
959,data/images/n02690373/n02690373_1055.JPEG,airplane,airplane," A large white airplane with the words ""A380"" on the side, flying through a blue sky with clouds. ","A small, red biplane flying in the sky."
960,data/images/n03063599/n03063599_1320.JPEG,coffee mug,coffee mug, A red espresso machine with a pressure gauge and a black handle. ,"A coffee mug is a cylindrical container with a wide, flat base and a small opening at the top for holding liquid."
961,data/images/n02281787/n02281787_5793.JPEG,butterfly,butterfly, A butterfly is flying over a flower in a lush green forest. ,"A colorful butterfly with intricate wing patterns, perched on a leaf."
962,data/images/n03100240/n03100240_3310.JPEG,car,car, A white classic mustang car on display. ,A car with a unique design and multiple features.
963,data/images/n03584829/n03584829_13555.JPEG,ironing machine,piano, A collection of various household appliance parts and components. ,"""Once upon a time, at the Golden Horison,"" when the eyes of I roll, in amazement, the Shining Marvel Helper, the Great and Spacious One, the Grand Finale Station, the Great Galle Center, the Great Gondola System, the Greater Gnomegard System, the Greater Gnomesystem, The Unmentionable Uriel Union, U.S. Utility Union of U. S. United States of America.""

The above quotation is from ""It's A"
964,data/images/n04069434/n04069434_17439.JPEG,camera,camera, A person taking a selfie with a camera. ,The image shows a close-up of a woman's face with intricate makeup and jewelry.
965,data/images/n04086273/n04086273_26142.JPEG,gun,gun," This is an image of a vintage firearm, specifically a revolver, with a wooden grip and a metal barrel. The firearm is displayed against a wooden background. ","A cartoon character holding a gun with the words ""Guns Are Cool"" written on it."
966,data/images/n04044716/n04044716_9463.JPEG,tower,mushroom, A large white satellite dish. ,"A mushroom, but not just any mushroom - one that is particularly large and possibly unique in some way."
967,data/images/n02607072/n02607072_3433.JPEG,clownfish or fish,clownfish or fish, A vibrant underwater scene with a variety of colorful fish and coral. ,"A clownfish swims in a coral reef, with colorful fish and sea creatures nearby."
968,data/images/n03452741/n03452741_2540.JPEG,piano,piano," A man is sitting at a grand piano, playing music. ","A young girl with long, curly hair and a pink dress is sitting on the floor next to a large teddy bear."
969,data/images/n03792782/n03792782_5419.JPEG,bicycle,bicycle, A man riding a bicycle on a wooden bridge in a wooded area. ,"A bicycle with a basket on the front, ridden by two people and decorated with balloons."
970,data/images/n02389026/n02389026_2013.JPEG,horse,horse, A brown horse standing in a field. ,"A large, brown horse with a flowing mane and tail stands in a field of tall grass."
971,data/images/n03376595/n03376595_10579.JPEG,chair,chair, A wooden lawn chair with slats and armrests. ,"A wooden chair with a high back and four legs, painted white."
972,data/images/n03584829/n03584829_26740.JPEG,ironing machine,ironing machine," An old iron with rusted handle and a rope, placed on a rusted metal stand. ","A woman is holding a small, white ironing machine with rounded edges and a handle on top."
973,data/images/n03063599/n03063599_4172.JPEG,coffee mug,train, A black coffee mug on a window sill. ,"A train with a large, ornate ""M"" on the front and multiple windows."
974,data/images/n13054560/n13054560_7616.JPEG,mushroom,mushroom, A mushroom growing in the woods. ,"A large, multi-colored mushroom with a white cap and brown gills protruding from the ground."
975,data/images/n02389026/n02389026_724.JPEG,horse,monkey, A young brown horse with a white blaze on its face is walking in a grassy field. ,"A monkey sitting on a branch, looking at the camera."
976,data/images/n03792972/n03792972_17744.JPEG,camp or camping,gloves," A man stands in a field with a tent, mountains, and a camera, looking out at the landscape. ","A pair of white leather gloves with black stitching, worn by a person who is holding a small animal."
977,data/images/n03100240/n03100240_10410.JPEG,car,coffee mug, A vintage blue Volkswagen Beetle parked in a parking lot. ,A white ceramic coffee mug with a blue and red cartoon character on the front.
978,data/images/n03775071/n03775071_6122.JPEG,gloves,gloves, A person wearing a coat and holding their hands together in front of them. ,"A pair of white, rubber gloves with black stripes on the back and a red logo on the palm."
979,data/images/n02281787/n02281787_2216.JPEG,butterfly,butterfly, A small blue butterfly perched on a rock. ,"A colorful butterfly with intricate patterns on its wings, perched on a leaf in the middle of a lush green forest."
980,data/images/n02492035/n02492035_3912.JPEG,monkey,butterfly," A monkey in a cage, looking out with a sad expression. ","A colorful butterfly with intricate patterns on its wings, perched on a leaf in the forest."
981,data/images/n02992529/n02992529_3673.JPEG,cell phone,cell phone," The image shows a Sony Ericsson Cyber-shot camera and a smartphone, both with a blue and black color scheme, against a yellow background. ","A black rectangular object with rounded edges, displaying a white apple logo on its front face."
982,data/images/n03590841/n03590841_5746.JPEG,pumpkin,pumpkin," A carved pumpkin with a jack-o-lantern face and a sign that reads ""they eat their own"" in front of it. ","A detailed and colorful image of a pumpkin, with intricate patterns and shading."
983,data/images/n02607072/n02607072_3433.JPEG,clownfish or fish,piano, A vibrant underwater scene with a variety of colorful fish and coral. ,A piano with a dark wooden finish and intricate detailing on the legs.
984,data/images/n03888257/n03888257_7960.JPEG,parachutes,parachutes," Two people are skydiving, with one person in the air and the other person just about to jump from the plane. ","This image depicts a group of people standing on a hill, with parachutes hanging from trees in the background."
985,data/images/n03877472/n03877472_3847.JPEG,girl,girl, A young girl is sitting on the floor surrounded by Christmas presents. ,A woman wearing a white dress and holding a bouquet of flowers stands in front of a green background.
986,data/images/n02992529/n02992529_46.JPEG,cell phone,canoe or boat, A black cell phone with a keypad and a screen. ,"The image shows a wooden canoe with a single person sitting in the front, paddling on calm water surrounded by trees and greenery."
987,data/images/n03775071/n03775071_794.JPEG,gloves,rocket," A red stocking with a white penguin inside, sitting on a green and white patterned surface. ","A large, colorful octopus with tentacles reaching out from a deep-sea environment."
988,data/images/n02690373/n02690373_3537.JPEG,airplane,airplane, A large airplane parked on the tarmac at an airport. ,A small airplane with a triangular-shaped body and two large propellers is depicted in this image.
989,data/images/n02389026/n02389026_2013.JPEG,horse,horse, A brown horse standing in a field. ,"A large, muscular horse with a flowing mane and tail stands confidently in a field of tall grass."
990,data/images/n02389026/n02389026_24702.JPEG,horse,horse," A close-up of a horse's face, showing its brown coat, large brown eyes, and a white spot on its forehead. ","A large, muscular horse with flowing mane and tail trots gracefully through a field of wildflowers."
991,data/images/n02281787/n02281787_2105.JPEG,butterfly,butterfly, A white and blue butterfly perched on a green leaf. ,"A colorful butterfly with intricate patterns on its wings, resting on a leaf."
992,data/images/n02951358/n02951358_6087.JPEG,canoe or boat,canoe or boat, A green canoe on a rocky shoreline. ,"A canoe is a small, narrow boat that can be paddled by one or two people."
993,data/images/n03982430/n03982430_11084.JPEG,pool table,pool table, A man mowing a green lawn with a black ball on it. ,"A rectangular pool table with a green felt playing surface and black borders, surrounded by four wooden chairs."
994,data/images/n03877472/n03877472_23771.JPEG,girl,girl," Three women in pajamas sitting on a couch, smiling and posing for the camera. ","A woman wearing a red dress with white polka dots, standing in front of a green background."
995,data/images/n03180011/n03180011_16171.JPEG,computer,pumpkin, A silver desktop computer with keyboard and mouse on a white background. ,A pumpkin with a happy face and two smiling eyes.
996,data/images/n03100240/n03100240_20935.JPEG,car,computer, A silver car on display at a car show. ,"A computer with a sleek, futuristic design featuring multiple screens and buttons."
997,data/images/n03197337/n03197337_830.JPEG,watch or watches,guitar," A digital wristwatch with a black strap and a white face, inside a clear plastic case. ",A guitar is a musical instrument with six strings and frets.
998,data/images/n03877472/n03877472_28707.JPEG,girl,girl, A young girl in a blue pajama with a snowman design is standing in a doorway. ,"A girl with long, wavy hair and a pink dress is standing in front of a white wall decorated with colorful patterns."
999,data/images/n03180011/n03180011_5834.JPEG,computer,computer," A desktop computer with a monitor, keyboard, and mouse on a white background. ","A computer with a sleek, silver case and multiple ports for connecting peripherals."
1000,data/images/n03452741/n03452741_16744.JPEG,piano,piano, A man is playing a piano in a restaurant with a mcdonald's sign in the background. ,"This image depicts a serene, sunlit room with an elegant piano in the center and comfortable seating arrangements on either side."
1001,data/images/n02690373/n02690373_4671.JPEG,airplane,clownfish or fish, An Alaska Airlines airplane parked at an airport terminal. ,"A clownfish, also known as a ""nemo,"" swims in an underwater coral reef."
1002,data/images/n03272010/n03272010_17735.JPEG,guitar,dog, A band performing on stage with a large screen displaying a man's face. ,"A cute, fluffy dog wearing a red bow and sitting on a white rug with paw prints."
1003,data/images/n03452741/n03452741_3088.JPEG,piano,ironing machine, A black and gold grand piano with the Boston Piano Company logo. ,"A large, industrial-style ironing machine with a flat surface and multiple steam vents."
1004,data/images/n03773504/n03773504_21104.JPEG,rocket,rocket," A large rocket with the name ""mace"" on it, flying through a cloudy sky. ","A close-up of a person's hand holding a small, round rock with intricate patterns etched onto its surface."
1005,data/images/n02504458/n02504458_4080.JPEG,elephant,panda or pandas, A group of elephants with their tusks interlocked. ,"A fluffy, white panda sitting on a tree branch with its eyes closed."
1006,data/images/n03584829/n03584829_37429.JPEG,ironing machine,camp or camping, Two vintage irons on a table with white linen. ,"A group of campers, including a diverse range of ages and genders, are gathered around a campfire in the woods, roasting marshmallows and sharing stories."
1007,data/images/n03792782/n03792782_8799.JPEG,bicycle,bicycle," A collage of a mountain bike race, featuring a man in a blue and black jersey riding a bike, with various other cyclists and a collage of photos from the event. ",A bicycle with a basket on the front and a bell attached to the handlebars.
1008,data/images/n04044716/n04044716_9463.JPEG,tower,tower, A large white satellite dish. ,"A tall, narrow tower made of colorful blocks with a few smaller ones at the bottom."
1009,data/images/n02992529/n02992529_42996.JPEG,cell phone,cell phone, A shirtless man in a crowd is using his cell phone. ,A man wearing a suit is holding up his cell phone to take a selfie.
1010,data/images/n03100240/n03100240_13929.JPEG,car,computer, A vintage black car with red trim parked on grass. ,"A computer with a keyboard, mouse, and monitor."
1011,data/images/n03792782/n03792782_757.JPEG,bicycle,gloves, A woman riding a bicycle on a trail. ,A pair of white gloves with a red stripe pattern on the back.
1012,data/images/n03877472/n03877472_8388.JPEG,girl,girl, A baby wearing a pink and purple pajamas is laying on a bed. ,"The image depicts a girl wearing a white dress with floral patterns, sitting on a wooden bench in front of a brick wall adorned with climbing ivy."
1013,data/images/n03792782/n03792782_442.JPEG,bicycle,bicycle, A man riding a bicycle on a rocky trail. ,A bicycle with a basket and flowers on the front.
1014,data/images/n02690373/n02690373_1055.JPEG,airplane,airplane," A large white airplane with the words ""A380"" on the side, flying through a blue sky with clouds. ","A small airplane with a red and white striped tail, flying over a cityscape."
1015,data/images/n03773504/n03773504_17692.JPEG,rocket,bicycle," The image shows a missile with the word ""USA"" on it, standing in front of an American flag. ","A bicycle with a basket and fenders, designed for transportation or leisure."
1016,data/images/n11939491/n11939491_10024.JPEG,flower,mushroom, A black and white photograph of a single daisy with a white center and a dark brown center. ,"A large, multi-colored mushroom with a white cap and brown gills protruding from the ground."
1017,data/images/n03590841/n03590841_6380.JPEG,pumpkin,pumpkin," Two carved pumpkins with faces, sitting on a table. ","A large, orange gourd-shaped pumpkin with a smooth surface and a small stem sits on a wooden plank."
1018,data/images/n03197337/n03197337_2141.JPEG,watch or watches,train," The image shows a digital wristwatch with a blue screen displaying the time ""8:10"" and the date ""10"". ",A train passing through a tunnel with the sun shining on it.
1019,data/images/n02906734/n02906734_21440.JPEG,brush,monkey," A group of people playing indoor curling, with one person in the process of throwing the curling stone. ",A monkey sitting on a branch in a tree.
1020,data/images/n07873807/n07873807_18033.JPEG,pizza,shoes," Two pizzas on a baking sheet, one with cheese and olives, the other with cheese, olives, and sausage. ",A group of friends wearing colorful shoes and standing in front of a cityscape.
1021,data/images/n02690373/n02690373_3492.JPEG,airplane,airplane, A blue and white airplane on the runway. ,"A large, white airplane with red and blue stripes sits on a tarmac surrounded by buildings."
1022,data/images/n03775071/n03775071_3297.JPEG,gloves,rocket," A pair of handmade, knitted gloves with a mix of brown, orange, and black yarn. ","A rocket with a large, red ""X"" painted on its side."
1023,data/images/n03197337/n03197337_1045.JPEG,watch or watches,watch or watches, A white and black digital wristwatch with a white strap. ,"A watch with a black leather strap and silver-colored face, displaying the time in Arabic numerals."
1024,data/images/n07873807/n07873807_3354.JPEG,pizza,pizza, A large pepperoni pizza in a box. ,A colorful pizza slice with cheese and toppings on a white background.
1025,data/images/n03272010/n03272010_11611.JPEG,guitar,train, A man playing a guitar at sunset. ,"A large, detailed map of the United States with cities and states labeled."
1026,data/images/n11939491/n11939491_59345.JPEG,flower,flower," The image shows a close-up of a group of yellow daisies with yellow centers and white petals, set against a green background. ","A colorful bouquet of flowers, with various shades and textures."
1027,data/images/n02504458/n02504458_296.JPEG,elephant,elephant," A group of elephants in a museum exhibit, with one elephant prominently facing the camera. ","A large, gray elephant with a long trunk stands in a lush green forest."
1028,data/images/n03297495/n03297495_1447.JPEG,coffee maker,train, A vintage metal hand juicer on a table. ,"A close-up of a train's front, with intricate details visible."
1029,data/images/n02906734/n02906734_17960.JPEG,brush,brush, A broom leaning against a doorway in a building. ,A brush with bristles on a wooden handle.
1030,data/images/n03197337/n03197337_2141.JPEG,watch or watches,chair," The image shows a digital wristwatch with a blue screen displaying the time ""8:10"" and the date ""10"". ",A wooden chair with a red cushion and four legs.
1031,data/images/n03100240/n03100240_3310.JPEG,car,car, A white classic mustang car on display. ,A close-up image of a person's face with an expression of concentration and determination.
1032,data/images/n03100240/n03100240_16653.JPEG,car,coffee mug, A red convertible parked on a driveway. ,A white ceramic coffee mug with a blue and green floral pattern on the outside.
1033,data/images/n03452741/n03452741_16744.JPEG,piano,piano, A man is playing a piano in a restaurant with a mcdonald's sign in the background. ,"This image depicts a close-up view of an intricate, hand-painted wooden musical instrument known as the piano."
1034,data/images/n03063599/n03063599_3714.JPEG,coffee mug,car, Two blue mugs with handles on a table. ,"A close-up of a woman's face with long, curly hair and large eyes."
1035,data/images/n03982430/n03982430_38296.JPEG,pool table,pool table, A small orange toy is sitting on a pool table. ,"A round, wooden table with a green felt surface and pockets for balls on each side."
1036,data/images/n02690373/n02690373_2109.JPEG,airplane,clownfish or fish, A white airplane flying over a body of water with a city in the background. ,"A vibrant orange clownfish with white stripes and black spots, swimming in a clear blue ocean."
1037,data/images/n03877472/n03877472_3847.JPEG,girl,mushroom, A young girl is sitting on the floor surrounded by Christmas presents. ,"A large, multi-colored mushroom with a white cap and red spots."
1038,data/images/n03584829/n03584829_13555.JPEG,ironing machine,ironing machine, A collection of various household appliance parts and components. ,"A woman is holding a white ironing board with an attached iron, standing in front of a window displaying the city skyline."
1039,data/images/n03063599/n03063599_552.JPEG,coffee mug,panda or pandas," A small terracotta pot with the word ""shape"" written on it. ","A panda sitting on a branch, enjoying the view of a lush forest."
1040,data/images/n03775071/n03775071_3112.JPEG,gloves,pumpkin," Three handmade felt Christmas stockings in red, purple, and blue, each with a white pom pom on top. ","A pumpkin with a large, bulbous stem and intricate ridges on its surface."
1041,data/images/n04069434/n04069434_17439.JPEG,camera,tower, A person taking a selfie with a camera. ,A tall tower made of wooden planks and beams.
1042,data/images/n04120489/n04120489_6792.JPEG,shoes,gun, A person's feet wearing white and blue sneakers. ,"A close-up image of a person's hand holding a small, shiny gun."
1043,data/images/n03709823/n03709823_12670.JPEG,handbag,gloves, A dark blue tote bag with brown leather accents and a tan strap. ,"A pair of white, leather gloves with a black and red striped pattern on the back of each hand."
1044,data/images/n04044716/n04044716_12999.JPEG,tower,pool table, A large metal satellite dish in a field. ,"A pool table with a green felt surface and black lines, surrounded by walls on three sides."
1045,data/images/n03100240/n03100240_18492.JPEG,car,cell phone," A vintage white car with a red interior and a black roof, parked on a street. ","A black and white photograph of a man holding an iPhone 4s, with the Apple logo in the background."
1046,data/images/n02510455/n02510455_95099.JPEG,panda or pandas,ball, A panda bear sitting on a tree branch in an enclosure. ,"A close-up of a woman's face, with her eyes wide open and eyebrows furrowed in concentration."
1047,data/images/n02951358/n02951358_6087.JPEG,canoe or boat,canoe or boat, A green canoe on a rocky shoreline. ,"A canoe or boat is a small, narrow watercraft designed for one or two people to paddle and navigate on calm waters."
1048,data/images/n03792972/n03792972_1570.JPEG,camp or camping,bicycle, A tent set up in a field with camping gear. ,A bicycle with a basket and flowers on the handlebars is parked in front of a wooden fence.
1049,data/images/n03584829/n03584829_26740.JPEG,ironing machine,ironing machine," An old iron with rusted handle and a rope, placed on a rusted metal stand. ","A woman is holding a large, white laundry basket filled with folded clothes and surrounded by various cleaning supplies such as detergent bottles, fabric softener, and stain remover."
1050,data/images/n07873807/n07873807_3896.JPEG,pizza,pizza," A pizza with cheese, olives, and basil on a wooden cutting board. ","A colorful pizza with various toppings, including vegetables and meat, on a round crust."
1051,data/images/n03792782/n03792782_12815.JPEG,bicycle,bicycle," A group of bicyclists in a line, preparing for a race. ",A bicycle with a basket and flowers on the front.
1052,data/images/n13054560/n13054560_5228.JPEG,mushroom,mushroom, A red mushroom with white spots growing in the grass. ,"A colorful, multicolored, multi-colored mushroom with a white cap and brown gills."
1053,data/images/n03888257/n03888257_39021.JPEG,parachutes,pool table, A person is skydiving with an American flag attached to their ankles. ,"A close-up of a woman's face, with her eyes closed and her mouth slightly open."
1054,data/images/n02690373/n02690373_736.JPEG,airplane,clownfish or fish," A white airplane with blue and orange lettering on the tail, parked on the tarmac at an airport. ","A clownfish with a vibrant orange and white coloration, swimming in an underwater coral reef."
1055,data/images/n03792782/n03792782_5419.JPEG,bicycle,bicycle, A man riding a bicycle on a wooden bridge in a wooded area. ,A bicycle is a two-wheeled vehicle with pedals that are used for transportation and exercise.
1056,data/images/n03197337/n03197337_1351.JPEG,watch or watches,train, A person's hand with a name written on it. ,"A large, ornate chair with intricate carvings and delicate details."
1057,data/images/n04120489/n04120489_6812.JPEG,shoes,tower, A black and white shoe on a brick patio. ,"A large, ornate tower with multiple balconies and intricate carvings."
1058,data/images/n03877472/n03877472_2301.JPEG,girl,girl," Two young girls sitting on the floor, smiling and posing for the camera. ","A girl wearing a white dress with blue and yellow flowers, standing in front of a green background."
1059,data/images/n03100240/n03100240_10410.JPEG,car,car, A vintage blue Volkswagen Beetle parked in a parking lot. ,A car is a vehicle with four wheels and an engine.
