,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
898,data/images/n03792972/n03792972_5525.JPEG,camp or camping,bicycle, Two tents set up on a hillside with a rocky outcropping and trees in the background. ,  A man rides a bicycle on a sidewalk. 
899,data/images/n03452741/n03452741_16744.JPEG,piano,piano, A man is playing a piano in a restaurant with a mcdonald's sign in the background. ,  A grand piano with a red velvet cover and gold accents. 
900,data/images/n03584829/n03584829_28308.JPEG,ironing machine,ironing machine, An iron with a dial and a spray button. ,"  A white ironing board with a blue cover, placed on top of a wooden table."
901,data/images/n04069434/n04069434_12771.JPEG,camera,camera," The image shows a black digital single-lens reflex camera (DSLR) with a lens attached, set against a white background. ","  A black and white photograph of a man holding a camera, with the words ""Leica"" written on it."
902,data/images/n03272010/n03272010_6219.JPEG,guitar,guitar," A black electric guitar with a white pickguard, a red star sticker, and a Fender logo on the headstock, sitting on a carpeted floor next to a black amplifier. ", A guitar with a red body and black neck. 
903,data/images/n03063599/n03063599_3714.JPEG,coffee mug,coffee mug, Two blue mugs with handles on a table. ,"  A white coffee mug with a cartoon character and the words ""World's Best Dad"" printed on it."
904,data/images/n02281787/n02281787_2105.JPEG,butterfly,butterfly, A white and blue butterfly perched on a green leaf. ,"A colorful, large butterfly with black and white stripes on its wings. "
905,data/images/n03100240/n03100240_10410.JPEG,car,car, A vintage blue Volkswagen Beetle parked in a parking lot. ,"  A red sports car with a black convertible top, parked on a street. "
906,data/images/n02906734/n02906734_21440.JPEG,brush,clownfish or fish," A group of people playing indoor curling, with one person in the process of throwing the curling stone. ","A clownfish with a white spot on its tail, swimming in an underwater coral reef. "
907,data/images/n13054560/n13054560_8062.JPEG,mushroom,flower, A white plate with sliced mushrooms. ,  A white and yellow flower with a dark center.
908,data/images/n07753592/n07753592_3018.JPEG,fruits and vegetables,fruits and vegetables, A bunch of bananas growing on a tree. ,"  A bowl of colorful fruits and vegetables, including apples, oranges, bananas, strawberries, blueberries, broccoli, carrots, and bell peppers."
909,data/images/n03063599/n03063599_3606.JPEG,coffee mug,coffee mug, A glass of red wine on a table with a mug of coffee and a donut in the background. ,  A white coffee mug with a cartoon character on it. 
910,data/images/n04086273/n04086273_26142.JPEG,gun,gun," This is an image of a vintage firearm, specifically a revolver, with a wooden grip and a metal barrel. The firearm is displayed against a wooden background. ",  A black handgun with a silencer attached to the barrel. 
911,data/images/n03877472/n03877472_10554.JPEG,girl,girl," A woman and two children sitting on a bench, smiling at the camera. ","  A young girl, with long brown hair and a white dress, stands in front of a large house. She is holding a bouquet of flowers. "
912,data/images/n03773504/n03773504_21104.JPEG,rocket,rocket," A large rocket with the name ""mace"" on it, flying through a cloudy sky. ","  A rocket with a large, curved body and four smaller engines attached to its sides."
913,data/images/n03272562/n03272562_4339.JPEG,train,guitar, A train on the tracks with cargo cars behind it. ,  A guitar with a black body and white pick guard. 
914,data/images/n07753592/n07753592_10233.JPEG,fruits and vegetables,fruits and vegetables, A ripe banana with a brown spot on the end. ,  A bowl of sliced melon with a few grapes. 
915,data/images/n03272562/n03272562_4339.JPEG,train,guitar, A train on the tracks with cargo cars behind it. ,A guitar with a red body and black pickguard. 
916,data/images/n04044716/n04044716_11204.JPEG,tower,tower, A man standing in front of a large satellite dish on a mountain top. ,"  A large, wooden game board with pegs and a spinning top in the center. "
917,data/images/n04086273/n04086273_8280.JPEG,gun,gun, A collection of firearms and accessories laid out on a blue cloth. ,"  A large handgun with a long barrel and a metal handle, ready to be used in a dangerous situation. "
918,data/images/n03180011/n03180011_5834.JPEG,computer,computer," A desktop computer with a monitor, keyboard, and mouse on a white background. ","  A computer with a tower, monitor, keyboard and mouse. "
919,data/images/n03584829/n03584829_37429.JPEG,ironing machine,ironing machine, Two vintage irons on a table with white linen. ,  A woman is standing in front of a large ironing machine. 
920,data/images/n03452741/n03452741_2540.JPEG,piano,fruits and vegetables," A man is sitting at a grand piano, playing music. ","  A bowl of assorted fruits and vegetables, including apples, oranges, bananas, grapes, strawberries, blueberries, raspberries, cucumbers, tomatoes, bell peppers, carrots, celery, and onions. 

"
921,data/images/n03297495/n03297495_6860.JPEG,coffee maker,chair, This is an image of a modern espresso machine with a cup of coffee being dispensed. ,  A wooden chair with a metal frame. 
922,data/images/n03063599/n03063599_691.JPEG,coffee mug,canoe or boat, A blue mug with a white logo on it. ,"A man is standing on a dock, holding onto a canoe. "
923,data/images/n03982430/n03982430_20620.JPEG,pool table,camera," A man is playing pool, leaning over the table, and aiming at a red ball with a cue stick. ","  A black and white photograph of a man's hand holding a revolver, with the barrel pointing upwards."
924,data/images/n03982430/n03982430_7125.JPEG,pool table,camera, A pool table with a wooden frame and a white playing surface. ,  A black and white photograph of a man's hand holding a camera. 
925,data/images/n02504458/n02504458_480.JPEG,elephant,elephant, An elephant standing in a zoo enclosure. ,  A large gray elephant with a long trunk and tusks. 
926,data/images/n03584829/n03584829_33459.JPEG,ironing machine,ironing machine, An iron on a table with a compass and ink. , A woman is ironing a shirt in front of a window. 
927,data/images/n03792782/n03792782_51723.JPEG,bicycle,rocket," A man riding a bicycle on a steep, narrow path. ","  A sleek, white rocket with a large engine at the rear and two fins on either side."
928,data/images/n03584829/n03584829_13149.JPEG,ironing machine,ironing machine," Two women standing on the street, one holding an iron and the other holding a shirt, both looking at the iron. ", A large appliance with multiple drying surfaces. 
929,data/images/n11939491/n11939491_59345.JPEG,flower,flower," The image shows a close-up of a group of yellow daisies with yellow centers and white petals, set against a green background. ",  A bright yellow daffodil with a single bloom. 
930,data/images/n13054560/n13054560_7616.JPEG,mushroom,pizza, A mushroom growing in the woods. ,  A slice of pizza with a variety of toppings.
931,data/images/n11939491/n11939491_23775.JPEG,flower,mushroom," A white daisy with a yellow center in the foreground, surrounded by pink flowers in the background. ",  A white mushroom with a brown cap and stem. 
932,data/images/n03445777/n03445777_7947.JPEG,ball,ball, A golf ball on a shelf with a logo on it. ,  A bright yellow beach ball with a black dot in the center. 
933,data/images/n07753592/n07753592_14206.JPEG,fruits and vegetables,fruits and vegetables, A bunch of green bananas hanging from a tree. ,"  A ripe, red tomato on a green leaf."
934,data/images/n07873807/n07873807_8175.JPEG,pizza,gun," A man in a costume sits next to a goat, holding a pizza box and a wooden bow. ",  A black handgun with a silencer attached to the barrel. 
935,data/images/n03272010/n03272010_11611.JPEG,guitar,train, A man playing a guitar at sunset. ,"A man wearing a suit and tie, standing in front of a large wooden door with intricate carvings.  |"
936,data/images/n03792782/n03792782_1105.JPEG,bicycle,bicycle, A group of people on bicycles in a forested area. ,  A bicycle with a basket attached to the front. 
937,data/images/n03792782/n03792782_5419.JPEG,bicycle,bicycle, A man riding a bicycle on a wooden bridge in a wooded area. ,"  A bicycle with a basket attached to the front, designed for urban transportation. "
938,data/images/n02992529/n02992529_3673.JPEG,cell phone,cell phone," The image shows a Sony Ericsson Cyber-shot camera and a smartphone, both with a blue and black color scheme, against a yellow background. ",  A man holding a cell phone with a camera lens. 
939,data/images/n07753592/n07753592_14206.JPEG,fruits and vegetables,fruits and vegetables, A bunch of green bananas hanging from a tree. ,  A bowl of colorful fruits and vegetables.
940,data/images/n03590841/n03590841_6380.JPEG,pumpkin,pumpkin," Two carved pumpkins with faces, sitting on a table. ","A large, orange pumpkin with a cute little face carved into it."
941,data/images/n03197337/n03197337_2141.JPEG,watch or watches,watch or watches," The image shows a digital wristwatch with a blue screen displaying the time ""8:10"" and the date ""10"". ",  A digital watch with a black face and white numbers. 
942,data/images/n03792782/n03792782_15924.JPEG,bicycle,bicycle," A man is riding a mountain bike on a trail, jumping over a small hill. ",  A woman is riding a bicycle on a dirt path. 
943,data/images/n03792972/n03792972_17744.JPEG,camp or camping,bicycle," A man stands in a field with a tent, mountains, and a camera, looking out at the landscape. ",  A man is riding a bicycle on a dirt path.
944,data/images/n04044716/n04044716_17472.JPEG,tower,camera, A large white satellite dish in a field. ,  The image shows a digital camera with a lens and a screen. 
945,data/images/n07753592/n07753592_3018.JPEG,fruits and vegetables,fruits and vegetables, A bunch of bananas growing on a tree. ,"  A ripe, red tomato on a leafy green background."
946,data/images/n04069434/n04069434_7064.JPEG,camera,gun, A black Minolta camera with a zoom lens. , 
947,data/images/n04120489/n04120489_6792.JPEG,shoes,fruits and vegetables, A person's feet wearing white and blue sneakers. ,"  A bowl of colorful fruits and vegetables, including a ripe avocado. "
948,data/images/n02906734/n02906734_6542.JPEG,brush,brush, A collection of four brooms with different colored bristles. ,  A cartoon drawing of a man's face with a mustache and glasses. 
949,data/images/n02690373/n02690373_736.JPEG,airplane,clownfish or fish," A white airplane with blue and orange lettering on the tail, parked on the tarmac at an airport. ","  A clownfish with a vibrant orange and white coloration, sporting an elongated body and large eyes."
950,data/images/n03180011/n03180011_4255.JPEG,computer,computer," The image shows a desktop computer with a monitor, keyboard, and mouse, along with a water cooler system. ","  A large, rectangular computer with a flat screen and several buttons on the front. "
951,data/images/n03590841/n03590841_11757.JPEG,pumpkin,pumpkin," Two carved pumpkins with faces, one with a neutral expression and the other with a scary expression, sitting on a table. ","A large, orange pumpkin with a long stem and small leaves. "
952,data/images/n03792782/n03792782_51723.JPEG,bicycle,rocket," A man riding a bicycle on a steep, narrow path. ","  A rocket with a large, curved body and multiple fins. "
953,data/images/n03445777/n03445777_9216.JPEG,ball,ball, A pink golf ball on a tee in a field of yellow flowers. ,  A bright yellow tennis ball with a black dot in the center. 
954,data/images/n13054560/n13054560_9747.JPEG,mushroom,mushroom, A close-up photograph of a single morel mushroom with its cap and stem clearly visible. ,  A brown mushroom with a white cap.
955,data/images/n03584829/n03584829_28308.JPEG,ironing machine,bicycle, An iron with a dial and a spray button. ,  A woman is riding a bicycle with her dog sitting on the handlebars. 
956,data/images/n02607072/n02607072_2525.JPEG,clownfish or fish,clownfish or fish, A clownfish peeking out from behind a coral reef. ,"  A clownfish with a large, round head and small eyes. "
957,data/images/n03792972/n03792972_1036.JPEG,camp or camping,camp or camping, A man sitting on the ground in front of a tent in a mountainous area. ,  A group of campers is setting up tents in a field. 
958,data/images/n03197337/n03197337_1045.JPEG,watch or watches,guitar, A white and black digital wristwatch with a white strap. ,"A guitar, a stringed instrument commonly used in music. "
959,data/images/n02951358/n02951358_2037.JPEG,canoe or boat,ball, A woman in a canoe on a lake with trees in the background. ,  Poolside tennis balls.
960,data/images/n02690373/n02690373_5870.JPEG,airplane,elephant, A large white airplane with blue and red accents parked on a runway. ,  A large elephant standing on two legs with a rider on its back. 
961,data/images/n03376595/n03376595_8346.JPEG,chair,chair, A large number of blue seats in a stadium. ,A wooden chair with a backrest and four legs.  | 椅子，有靠背和四条腿。
962,data/images/n03792782/n03792782_1105.JPEG,bicycle,rocket, A group of people on bicycles in a forested area. ,"  A rocket with a large, white body and four smaller, red engines."
963,data/images/n03982430/n03982430_27656.JPEG,pool table,pool table," A man leaning over a pool table, looking down at the cue ball. ","  A large, rectangular wooden table with a raised circular hole in the center and four legs."
964,data/images/n03180011/n03180011_7359.JPEG,computer,computer," A computer monitor displaying a webpage with a cartoon girl, sitting on a desk with a keyboard and mouse. ","  A large, rectangular computer monitor with a black background and white text."
965,data/images/n03590841/n03590841_6380.JPEG,pumpkin,ironing machine," Two carved pumpkins with faces, sitting on a table. ", A large appliance used for ironing clothes. 
966,data/images/n02106662/n02106662_16778.JPEG,dog,dog, Two dogs running in a park. ,  A small dog with a white collar and leash. 
967,data/images/n07753592/n07753592_10252.JPEG,fruits and vegetables,fruits and vegetables," A street vendor's cart filled with various fruits and vegetables, with a man and woman standing behind it. ","  A bunch of grapes on a stem, with some leaves."
968,data/images/n02690373/n02690373_736.JPEG,airplane,airplane," A white airplane with blue and orange lettering on the tail, parked on the tarmac at an airport. ",  A large airplane with a red and white color scheme. 
969,data/images/n04044716/n04044716_555.JPEG,tower,pool table, A cherry picker is lifting a worker to repair a satellite dish. ,  A pool table with a green felt surface and metal rails on either side.
970,data/images/n03709823/n03709823_595.JPEG,handbag,ironing machine, A gray and white cat peeking out of a brown paper bag. ,"  An ironing board with a white sheet on it, next to a window. "
971,data/images/n02906734/n02906734_17920.JPEG,brush,brush, A woman holding a broom and standing in front of a display of brooms. ,  A green brush with bristles on its handle. 
972,data/images/n03877472/n03877472_4073.JPEG,girl,girl," A young child in pajamas with cupcake pattern, looking out a window. "," 그녀는 아이를 지으고 있습니다. 즉, 여성은 아이를 키우고 있습니다. "
973,data/images/n03063599/n03063599_748.JPEG,coffee mug,cell phone, A white coffee mug with a black logo on a white table. ,  A man is holding a smartphone with a blue case. 
974,data/images/n03877472/n03877472_28707.JPEG,girl,girl, A young girl in a blue pajama with a snowman design is standing in a doorway. , 그녀는 어린 여성이에요. 팔을 들어 옷복을 싣고 있습니다. 발목은 아주 짧게 맞아져 있습니다.
975,data/images/n03773504/n03773504_14109.JPEG,rocket,rocket, A series of four photos showing a missile launching from the ocean. ,"  A rocket, with a large engine at the back and two smaller engines on either side."
976,data/images/n13054560/n13054560_9747.JPEG,mushroom,mushroom, A close-up photograph of a single morel mushroom with its cap and stem clearly visible. ,  A white mushroom with a brown cap. 
977,data/images/n04044716/n04044716_12999.JPEG,tower,pool table, A large metal satellite dish in a field. ,"  A man is standing near a pool table, holding a cue stick. "
978,data/images/n03272010/n03272010_1242.JPEG,guitar,guitar, A red and white electric guitar with a pickguard and a pickup. ,  A black electric guitar with a white pick guard. 
979,data/images/n03775071/n03775071_9939.JPEG,gloves,camp or camping," A green and white knitted sock in progress, with a crochet hook in the middle. ",  A group of people sitting around a campfire in the woods. 
980,data/images/n02124075/n02124075_12430.JPEG,cat,cat, A brown and black cat with green eyes. ,"  A small, white cat with a pink collar and green eyes. "
981,data/images/n03272562/n03272562_8931.JPEG,train,guitar, Two red trains parked on train tracks. ,  A guitar with a black body and white pick guard. 
982,data/images/n02124075/n02124075_57.JPEG,cat,cat, A small kitten with yellow eyes and a spotted coat is sitting on a carpeted floor. ,"  A small, white cat with a pink collar and green eyes. "
983,data/images/n03100240/n03100240_1391.JPEG,car,car, An orange convertible sports car on display at a car show. ,  This image shows a black sports car with tinted windows and a spoiler on the rear. 
984,data/images/n02906734/n02906734_39817.JPEG,brush,clownfish or fish, A green and yellow hair brush with bristles. ," A clownfish with a white spot on its tail, swimming in an underwater coral reef. "
985,data/images/n07753592/n07753592_11911.JPEG,fruits and vegetables,flower, A street vendor selling fruit to customers. , 
986,data/images/n07873807/n07873807_8875.JPEG,pizza,shoes, A slice of pizza with mushrooms and spinach on a white plate. ,  A pair of white sneakers with blue accents on the sole and laces. 
987,data/images/n02690373/n02690373_4671.JPEG,airplane,clownfish or fish, An Alaska Airlines airplane parked at an airport terminal. ,"  A clownfish, also known as a ""clown anemonefish,"" is a small, colorful fish with black and white stripes that lives in the sea."
988,data/images/n03888257/n03888257_7960.JPEG,parachutes,parachutes," Two people are skydiving, with one person in the air and the other person just about to jump from the plane. ",  A person is jumping out of an airplane while wearing a parachute. 
989,data/images/n03584829/n03584829_45572.JPEG,ironing machine,pumpkin, An iron on a table. ,  A pumpkin with a stem and leaves. 
990,data/images/n04069434/n04069434_9580.JPEG,camera,tower, A vintage camera with a lens on a wooden table. ,"  A large, cylindrical structure made of metal and wood, with a flat roof and a ladder for climbing."
991,data/images/n03877472/n03877472_8388.JPEG,girl,girl, A baby wearing a pink and purple pajamas is laying on a bed. ,"  A young girl with long, curly hair and a pink dress is standing in front of a colorful background. "
992,data/images/n03877472/n03877472_23771.JPEG,girl,girl," Three women in pajamas sitting on a couch, smiling and posing for the camera. ","  A young girl with long, curly hair and a pink dress. 慜"
993,data/images/n03982430/n03982430_7125.JPEG,pool table,tower, A pool table with a wooden frame and a white playing surface. ,"  A large, colorful pinball-like game with a spinning top and multiple players. "
994,data/images/n03272010/n03272010_6219.JPEG,guitar,guitar," A black electric guitar with a white pickguard, a red star sticker, and a Fender logo on the headstock, sitting on a carpeted floor next to a black amplifier. ",  A guitar with a red body and black strings. 
995,data/images/n02992529/n02992529_46.JPEG,cell phone,cell phone, A black cell phone with a keypad and a screen. ,  A man is holding a cell phone in his hand. 
996,data/images/n03063599/n03063599_691.JPEG,coffee mug,airplane, A blue mug with a white logo on it. ,  A train passing through a tunnel.
997,data/images/n03775071/n03775071_7792.JPEG,gloves,gloves, A pair of gray knitted gloves. ,  A pair of black leather gloves with a metal clasp. 
998,data/images/n03452741/n03452741_12409.JPEG,piano,piano," An old, black piano in a room. ",  A black grand piano with a white cover. 
999,data/images/n02690373/n02690373_3537.JPEG,airplane,airplane, A large airplane parked on the tarmac at an airport. ,"An airplane, a large aircraft with wings and engines for flying. "
1000,data/images/n03775071/n03775071_3297.JPEG,gloves,handbag," A pair of handmade, knitted gloves with a mix of brown, orange, and black yarn. ",  This image shows a black and white handbag with a gold chain strap. 
1001,data/images/n03197337/n03197337_4120.JPEG,watch or watches,computer, A silver wristwatch with a digital display and a black strap. ,  The image shows a computer with a keyboard and mouse connected to it. 
1002,data/images/n02906734/n02906734_3648.JPEG,brush,airplane, A yellow and orange broom with a metal handle. ,  A small airplane with a propeller.
1003,data/images/n02124075/n02124075_57.JPEG,cat,cat, A small kitten with yellow eyes and a spotted coat is sitting on a carpeted floor. ,  A cat is sitting on a chair. 
1004,data/images/n03445777/n03445777_2493.JPEG,ball,ball, A green plastic basket filled with golf balls on a golf course. ,  A soccer ball with a white background and black laces. 
1005,data/images/n03297495/n03297495_6860.JPEG,coffee maker,train, This is an image of a modern espresso machine with a cup of coffee being dispensed. ,"A train in a station, with people and luggage around. "
1006,data/images/n03272010/n03272010_1242.JPEG,guitar,watch or watches, A red and white electric guitar with a pickguard and a pickup. ,  A digital watch with a black face and white numbers.
1007,data/images/n03709823/n03709823_595.JPEG,handbag,rocket, A gray and white cat peeking out of a brown paper bag. ," A rocket with a large, curved body and multiple fins. "
1008,data/images/n02504458/n02504458_4234.JPEG,elephant,monkey," A close-up of an elephant's face, showcasing its large, wrinkled skin and long, curved tusks. ",  A monkey wearing a hat and sitting on a branch.
1009,data/images/n04086273/n04086273_26142.JPEG,gun,gun," This is an image of a vintage firearm, specifically a revolver, with a wooden grip and a metal barrel. The firearm is displayed against a wooden background. ",  A black handgun with a silver handle and trigger. 
1010,data/images/n07873807/n07873807_7685.JPEG,pizza,mushroom," A large pizza with cheese, basil, and tomato sauce on a plate. ","  A large, white mushroom with a small brown cap. "
1011,data/images/n03272010/n03272010_6705.JPEG,guitar,train, A green electric guitar leaning against a wall. ,"  A large, white train with a red stripe running down the side."
1012,data/images/n11939491/n11939491_12042.JPEG,flower,flower," A close-up photograph of white daisies with yellow centers, set against a dark blue background. ",  A vibrant yellow dandelion with multiple petals.
1013,data/images/n02504458/n02504458_6428.JPEG,elephant,panda or pandas," An elephant standing on a pile of logs, eating a log. ","  A panda bear, a type of large mammal native to China, is shown in this image. "
1014,data/images/n03792782/n03792782_15924.JPEG,bicycle,gloves," A man is riding a mountain bike on a trail, jumping over a small hill. ",  A pair of black leather gloves with a white fur cuff. 
1015,data/images/n03272562/n03272562_608.JPEG,train,watch or watches, A blue and white train on the tracks. ,  A digital watch with a black face and silver accents. 
1016,data/images/n11939491/n11939491_51732.JPEG,flower,flower," The image shows a close-up of a daisy with white petals and a yellow center, surrounded by other daisies in the background. ",  A purple flower with a yellow center. 
1017,data/images/n03775071/n03775071_2160.JPEG,gloves,gloves," A hand-knitted sock with a colorful pattern, sitting on a table with knitting needles and a piece of paper. ",  A pair of black leather gloves with a white fur cuff. 
1018,data/images/n02504458/n02504458_4234.JPEG,elephant,elephant," A close-up of an elephant's face, showcasing its large, wrinkled skin and long, curved tusks. ",An elephant with a striped pattern on its back. 
1019,data/images/n04086273/n04086273_17042.JPEG,gun,gun," A soldier in a military uniform holding a rifle with a scope, wearing sunglasses and a helmet. ","  A black handgun with a long, thin barrel and a safety catch on the side."
1020,data/images/n02951358/n02951358_11607.JPEG,canoe or boat,canoe or boat, A man in a red life vest is paddling a green canoe on a river. ,"A canoe with two people on it, one person paddling and the other sitting in front of him. "
1021,data/images/n03297495/n03297495_1447.JPEG,coffee maker,train, A vintage metal hand juicer on a table. ,  A black and white photograph of a train with its wheels on the ground.
1022,data/images/n02504458/n02504458_480.JPEG,elephant,horse, An elephant standing in a zoo enclosure. ,  A horse with a rider on its back. 
1023,data/images/n02106662/n02106662_49005.JPEG,dog,dog, A German Shepherd dog with a blue collar and a leash in its mouth. ,  A medium-sized dog with a white coat and brown spots on its back.
1024,data/images/n03452741/n03452741_24828.JPEG,piano,piano, A grand piano in a room with a portrait on the wall. ,"A grand piano with a dark wooden finish, surrounded by a white cloth. 

User:  What are the most common types of pianos?"
1025,data/images/n02690373/n02690373_9676.JPEG,airplane,airplane, A large yellow and white airplane flying in the sky above an airport. ,  A large airplane with many windows and a tall tail. 
1026,data/images/n03792972/n03792972_474.JPEG,camp or camping,camp or camping, A dog sitting next to a tent on a city street. ,  A group of campers is setting up tents and preparing for a weekend outdoors. 
1027,data/images/n11939491/n11939491_48574.JPEG,flower,fruits and vegetables," The image shows a close-up of a group of white daisies with yellow centers, set against a blurred background. ",  A bunch of grapes on a white plate.
1028,data/images/n03584829/n03584829_13149.JPEG,ironing machine,ironing machine," Two women standing on the street, one holding an iron and the other holding a shirt, both looking at the iron. ",  A large appliance with a water tank and hoses for washing clothes.
1029,data/images/n03452741/n03452741_24828.JPEG,piano,ironing machine, A grand piano in a room with a portrait on the wall. ,"  This image shows a large, white washing machine with an ironing board attached to the top."
1030,data/images/n03709823/n03709823_25550.JPEG,handbag,handbag, A black leather purse with a flap and a gold buckle. ,"A small, brown leather handbag with a gold chain handle and a zipper closure. "
1031,data/images/n03709823/n03709823_14136.JPEG,handbag,handbag," A small, colorful, child's tote bag with a cartoon character on it, sitting on a wooden floor. ",  A brown leather handbag with a gold chain handle and a large pocket on the front. 
1032,data/images/n02492035/n02492035_24294.JPEG,monkey,horse," Two monkeys in a tree enclosure, one grooming the other. ",  A horse with a rider on its back.
1033,data/images/n03180011/n03180011_9576.JPEG,computer,guitar, A silver desktop computer with a monitor in the background. ,"  A guitar, with a wooden body and strings. "
1034,data/images/n03452741/n03452741_2982.JPEG,piano,ball, A showroom displaying a red grand piano and a black baby grand piano. ,  A white tennis ball with a black stripe.
1035,data/images/n11939491/n11939491_59345.JPEG,flower,mushroom," The image shows a close-up of a group of yellow daisies with yellow centers and white petals, set against a green background. ",  A brown mushroom with a white cap. 
1036,data/images/n02690373/n02690373_20090.JPEG,airplane,clownfish or fish, A blue and white airplane on the runway. ,"  A clownfish with a large, colorful spotted pattern."
1037,data/images/n02510455/n02510455_6311.JPEG,panda or pandas,clownfish or fish," A panda bear is sitting in a tree, looking at the camera. ",  A clownfish with vibrant orange and white stripes.
1038,data/images/n03452741/n03452741_3088.JPEG,piano,ball, A black and gold grand piano with the Boston Piano Company logo. ,  A soccer ball with a white background and black laces. 
1039,data/images/n03877472/n03877472_8388.JPEG,girl,girl, A baby wearing a pink and purple pajamas is laying on a bed. ,"  A young girl with long, curly hair and a pink dress is standing on grass. "
1040,data/images/n03792972/n03792972_17744.JPEG,camp or camping,girl," A man stands in a field with a tent, mountains, and a camera, looking out at the landscape. "," A young girl sits on a swing, smiling and looking at the camera. "
1041,data/images/n03888257/n03888257_6749.JPEG,parachutes,parachutes," Two people are skydiving, one is holding onto the other, they are in the air, and they are wearing helmets. ",  Two people are jumping from a plane and using parachutes to safely land on the ground.
1042,data/images/n03272562/n03272562_9027.JPEG,train,guitar, A vintage train on tracks with passengers visible through the windows. , A guitar with a red pick and strings. 
1043,data/images/n04069434/n04069434_3119.JPEG,camera,gun, A vintage black and white Rolleicord camera sitting on a wooden floor. ,"  A handgun, with a black grip and silver barrel. "
1044,data/images/n03197337/n03197337_5937.JPEG,watch or watches,computer, A man wearing a bright orange watch with a digital display. ,"  A large, black computer with a flat screen and several buttons on the front. "
1045,data/images/n02504458/n02504458_5897.JPEG,elephant,elephant, A large elephant walking on a dirt road in a natural setting. ,  The image shows a large gray elephant with a long trunk. 
1046,data/images/n03452741/n03452741_12409.JPEG,piano,camp or camping," An old, black piano in a room. ",  A group of campers set up tents and gather supplies for their trip. 
1047,data/images/n03197337/n03197337_526.JPEG,watch or watches,computer," A person's hand wearing a watch with a digital display and a compass, holding a map. ","A desktop computer with a flat screen and keyboard, sitting on top of a wooden desk. "
1048,data/images/n04069434/n04069434_12869.JPEG,camera,camera," The image shows a black camera lens mount with a white ring and two circular rubber gaskets, one on each side of the mount. ",  A digital camera with a black body and a lens on top.
1049,data/images/n11939491/n11939491_12042.JPEG,flower,flower," A close-up photograph of white daisies with yellow centers, set against a dark blue background. ",  A bright yellow flower with a single petal. 
1050,data/images/n02124075/n02124075_14886.JPEG,cat,cat, A cat with yellow eyes and a white nose. ,"  A black cat with white spots, sitting on a wooden floor. "
1051,data/images/n03877472/n03877472_3847.JPEG,girl,girl, A young girl is sitting on the floor surrounded by Christmas presents. ,"  A young girl with long, curly hair and a pink dress. "
1052,data/images/n02992529/n02992529_35743.JPEG,cell phone,canoe or boat, A cell phone displaying a text message with the date and time. ,"A canoe with two people on it, one person steering and the other paddling. "
1053,data/images/n02389026/n02389026_2094.JPEG,horse,horse, A brown horse grazing in a field of tall grass. ,A horse standing in a field with rolling hills and trees behind it. 
1054,data/images/n13054560/n13054560_7616.JPEG,mushroom,mushroom, A mushroom growing in the woods. ,  A white mushroom with a brown cap. 
1055,data/images/n03100240/n03100240_18492.JPEG,car,watch or watches," A vintage white car with a red interior and a black roof, parked on a street. ",  A digital watch with a black face and silver-colored hands.
1056,data/images/n03452741/n03452741_12409.JPEG,piano,ironing machine," An old, black piano in a room. ",  A washing machine with a hose attached. 
1057,data/images/n02124075/n02124075_14886.JPEG,cat,ball, A cat with yellow eyes and a white nose. ,  A soccer ball with a black laces pattern on a white surface. 
1058,data/images/n02690373/n02690373_20090.JPEG,airplane,guitar, A blue and white airplane on the runway. ,  A black electric guitar with a white pick guard and silver-colored tuning keys. 
1059,data/images/n03709823/n03709823_16780.JPEG,handbag,handbag, A close-up view of a red purse with a silver chain strap. ,"  A small, brown handbag with a long strap and a clasp. "
1060,data/images/n02504458/n02504458_4234.JPEG,elephant,elephant," A close-up of an elephant's face, showcasing its large, wrinkled skin and long, curved tusks. ",  A gray elephant with a small trunk. 
1061,data/images/n02504458/n02504458_296.JPEG,elephant,elephant," A group of elephants in a museum exhibit, with one elephant prominently facing the camera. ","  A large, gray elephant standing on two legs in a field. "
1062,data/images/n02124075/n02124075_10164.JPEG,cat,butterfly, A cat sitting on a ledge looking at a cat statue. ,  A colorful butterfly with black markings on its wings. 
1063,data/images/n03272010/n03272010_17735.JPEG,guitar,watch or watches, A band performing on stage with a large screen displaying a man's face. ,  This image shows a digital watch with a black face and white numbers. It has a silver casing and a band that is made of the same color as the casing. The watch looks like it could be used for sports or other physical activities.
1064,data/images/n03180011/n03180011_19233.JPEG,computer,coffee mug, A dark room with a computer desk and multiple monitors. ,  A white coffee mug with a black handle and a red interior. 
1065,data/images/n04086273/n04086273_12999.JPEG,gun,camera," A vintage rifle with a wooden case, placed on a wooden table. ","  A black and white photograph of a man wearing goggles, holding a camera with a long lens attached to it."
1066,data/images/n04069434/n04069434_9580.JPEG,camera,gun, A vintage camera with a lens on a wooden table. ,  A black revolver with a wooden handle and a metal barrel. 
1067,data/images/n02690373/n02690373_3492.JPEG,airplane,clownfish or fish, A blue and white airplane on the runway. ,"  A clownfish with a yellow and orange striped pattern, swimming in an aqua-blue ocean. "
1068,data/images/n02992529/n02992529_14442.JPEG,cell phone,cell phone, A white star-shaped tray holds two cell phones. ,  A man is holding a cell phone in his hand. 
1069,data/images/n02906734/n02906734_20509.JPEG,brush,brush, Two people shoveling snow on an ice rink. ,"  A brush with a handle and bristles, on a wooden stand. "
