,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
1111,data/images/n03452741/n03452741_16744.JPEG,piano,ball, A man is playing a piano in a restaurant with a mcdonald's sign in the background. ,  A golf ball on a green grass lawn. 
1112,data/images/n11939491/n11939491_16390.JPEG,flower,shoes," The image features a single white daisy with a yellow center, surrounded by green foliage. ",  A pair of white Nike running shoes with reflective details on the side. 
1113,data/images/n02106662/n02106662_62679.JPEG,dog,dog," A German Shepherd dog with its tongue out, standing in a grassy area. ","  A medium-sized dog with a brown coat and floppy ears sits on the ground, looking up at the camera."
1114,data/images/n07873807/n07873807_8875.JPEG,pizza,fruits and vegetables, A slice of pizza with mushrooms and spinach on a white plate. ,"  A ripe, red apple with a green stem and brown spots on its surface."
1115,data/images/n02281787/n02281787_2216.JPEG,butterfly,butterfly, A small blue butterfly perched on a rock. ,  A colorful butterfly with black and white stripes perched on a leaf.
1116,data/images/n04120489/n04120489_6792.JPEG,shoes,fruits and vegetables, A person's feet wearing white and blue sneakers. ,  A bunch of grapes with a few green and red berries. 
1117,data/images/n03792782/n03792782_442.JPEG,bicycle,bicycle, A man riding a bicycle on a rocky trail. ,  A man rides a bicycle on a dirt path.
1118,data/images/n04120489/n04120489_6812.JPEG,shoes,shoes, A black and white shoe on a brick patio. ,  A man is standing in front of a store with various shoes on display. 
1119,data/images/n02906734/n02906734_17960.JPEG,brush,brush, A broom leaning against a doorway in a building. ,  A toothbrush with a handle and bristles. 
1120,data/images/n02504458/n02504458_4080.JPEG,elephant,elephant, A group of elephants with their tusks interlocked. ,  An elephant standing in a field with trees nearby. 
1121,data/images/n03180011/n03180011_16171.JPEG,computer,guitar, A silver desktop computer with keyboard and mouse on a white background. ,"A vintage acoustic guitar with a sunburst finish, adorned with colorful stickers and a unique pick holder. 

This image features an antique-looking acoustic guitar that has been well-maintained over the years. The guitar's body is made of wood, which gives it a warm and natural appearance. It appears to be in good condition, as there are no visible signs of wear or damage on its surface.

The most striking feature of this guitar is undoubtedly its distinctive sunburst finish,"
1122,data/images/n04069434/n04069434_7064.JPEG,camera,shoes, A black Minolta camera with a zoom lens. ,  A pair of white athletic shoes with black laces and a red swoosh logo on the side. 
1123,data/images/n02504458/n02504458_3816.JPEG,elephant,panda or pandas, A large elephant standing in a grassy field. ,"  A panda bear, a black-and-white mammal native to China, is resting on the ground. "
1124,data/images/n03063599/n03063599_1320.JPEG,coffee mug,car, A red espresso machine with a pressure gauge and a black handle. ,  A red sports car parked on a dirt road. 
1125,data/images/n03063599/n03063599_691.JPEG,coffee mug,cell phone, A blue mug with a white logo on it. ,"  A small, white iPhone with a black screen and a red button on top."
1126,data/images/n03063599/n03063599_3890.JPEG,coffee mug,car, A hand holding a mug with a blue background and a handprint design. ,  A red sports car with a black convertible top and white racing stripes on the side.
1127,data/images/n02690373/n02690373_5870.JPEG,airplane,airplane, A large white airplane with blue and red accents parked on a runway. ,"  A Boeing 747 airplane on the tarmac, with a large jet engine in front. "
1128,data/images/n11939491/n11939491_4441.JPEG,flower,flower," Three flowers with red, yellow, and white petals in a vase. ",  A single white flower with a dark center.
1129,data/images/n04044716/n04044716_555.JPEG,tower,tower, A cherry picker is lifting a worker to repair a satellite dish. ,"  A large, futuristic-looking Ferris wheel with a spiral shape and colorful lights."
1130,data/images/n02124075/n02124075_7825.JPEG,cat,cat, Two cats lying on a bed with a leopard print blanket. , A white cat with a black spot on its back. 
1131,data/images/n03775071/n03775071_3297.JPEG,gloves,rocket," A pair of handmade, knitted gloves with a mix of brown, orange, and black yarn. ","  A large, colorful rocket with a cone-shaped nose and four fins. "
1132,data/images/n04086273/n04086273_12999.JPEG,gun,gun," A vintage rifle with a wooden case, placed on a wooden table. ","  A vintage revolver with a wooden handle and metal barrel, surrounded by a red cloth. "
1133,data/images/n04120489/n04120489_6812.JPEG,shoes,shoes, A black and white shoe on a brick patio. ,"  The image shows a pair of black and white high-top sneakers with red accents on the laces, tongue, and swoosh logo. "
1134,data/images/n03792782/n03792782_51296.JPEG,bicycle,bicycle, A green bicycle parked on a brick sidewalk. ,  A cyclist rides a bicycle on a winding road. 
1135,data/images/n03888257/n03888257_39021.JPEG,parachutes,parachutes, A person is skydiving with an American flag attached to their ankles. ,  A man is jumping out of a plane with a parachute.
1136,data/images/n02106662/n02106662_49005.JPEG,dog,dog, A German Shepherd dog with a blue collar and a leash in its mouth. ,  A dog wearing a hat with sunglasses and a leash. 
1137,data/images/n02492035/n02492035_16430.JPEG,monkey,monkey, A white and black monkey with sad eyes is behind a metal cage. ,"  A monkey is sitting on a branch, looking directly at the camera. "
1138,data/images/n03709823/n03709823_18874.JPEG,handbag,handbag, A blue and white bag with a square design on it. ,  A brown leather handbag with a gold chain and clasp.
1139,data/images/n03775071/n03775071_9475.JPEG,gloves,bicycle, Two gray knitted gloves with frayed cuffs and a black logo on the back of each. ,  A woman rides a bicycle with her dog in a basket attached to the handlebars.
1140,data/images/n02690373/n02690373_736.JPEG,airplane,clownfish or fish," A white airplane with blue and orange lettering on the tail, parked on the tarmac at an airport. ","  A clownfish with a white spot on its body, swimming in an aquarium. "
1141,data/images/n02124075/n02124075_14886.JPEG,cat,cat, A cat with yellow eyes and a white nose. ,"  A cat sitting on a rug, with its back legs tucked under it. "
1142,data/images/n04086273/n04086273_12999.JPEG,gun,tower," A vintage rifle with a wooden case, placed on a wooden table. ","  A large, futuristic-looking tower with multiple platforms and a rotating structure."
1143,data/images/n02124075/n02124075_6197.JPEG,cat,cat, A white cat and a gray cat stand on a dirt road in front of a house. ,  A cat is lying on a bed with its eyes closed.
1144,data/images/n02389026/n02389026_724.JPEG,horse,horse, A young brown horse with a white blaze on its face is walking in a grassy field. ,"  A horse standing in a field, with its head down and one hind leg raised."
1145,data/images/n03709823/n03709823_7134.JPEG,handbag,ironing machine," A dirty, beige canvas bag with a white label on it. ",  An ironing machine with a steam function.
1146,data/images/n04120489/n04120489_14875.JPEG,shoes,fruits and vegetables, A close-up view of a sports shoe with a blue and white color scheme. ,"  A bowl of assorted fruits and vegetables, including apples, oranges, bananas, grapes, carrots, bell peppers, tomatoes, and cucumbers."
1147,data/images/n11939491/n11939491_51732.JPEG,flower,fruits and vegetables," The image shows a close-up of a daisy with white petals and a yellow center, surrounded by other daisies in the background. ",  A bunch of bananas and grapes. 
1148,data/images/n03297495/n03297495_1447.JPEG,coffee maker,pumpkin, A vintage metal hand juicer on a table. ,"  A pumpkin-shaped lamp with a light switch on it, sitting on a wooden table. "
1149,data/images/n02607072/n02607072_2525.JPEG,clownfish or fish,elephant, A clownfish peeking out from behind a coral reef. ,  An elephant standing in a field with mountains in the background. 
1150,data/images/n07753592/n07753592_10233.JPEG,fruits and vegetables,shoes, A ripe banana with a brown spot on the end. ,  A pair of white athletic shoes with laces and a black sole.
1151,data/images/n02690373/n02690373_1055.JPEG,airplane,airplane," A large white airplane with the words ""A380"" on the side, flying through a blue sky with clouds. ",  A small airplane with a red and white color scheme. 
1152,data/images/n03272010/n03272010_6978.JPEG,guitar,train, A white electric guitar leaning against a wall. ,  A man is holding a gun while standing on a train platform. 
1153,data/images/n03982430/n03982430_4411.JPEG,pool table,pool table," A room with a pool table, dartboard, and a painting of a baseball team. ",  A billiards table with a white ball near the hole.
1154,data/images/n03272562/n03272562_4339.JPEG,train,guitar, A train on the tracks with cargo cars behind it. ,"  A vintage electric guitar with a black finish and white pickguard, featuring three single-coil pickups and a volume knob. "
1155,data/images/n03709823/n03709823_24745.JPEG,handbag,handbag, A pink duffel bag with a white logo on it. ,"  A brown leather handbag with a gold-colored chain and clasp, featuring two large compartments separated by a zippered pocket."
1156,data/images/n07873807/n07873807_8875.JPEG,pizza,mushroom, A slice of pizza with mushrooms and spinach on a white plate. ,"  A large, white mushroom with a brown cap and small stem. "
1157,data/images/n03888257/n03888257_19211.JPEG,parachutes,parachutes, A surreal image of a hot air balloon floating above a barren landscape with a rainbow in the sky. ,  A person wearing a parachute jumps from an airplane. 
1158,data/images/n04044716/n04044716_12999.JPEG,tower,tower, A large metal satellite dish in a field. ,"  A large, white television tower with a red cross on top."
1159,data/images/n03272562/n03272562_4071.JPEG,train,train," An old train car sits on the tracks, waiting for its next journey. ",  A train with a red and white striped roof is parked on a platform.
1160,data/images/n03775071/n03775071_15065.JPEG,gloves,bicycle, Two knitted gloves with a colorful pattern on a gray surface. ,"A man is riding a bicycle with his dog sitting on the back. 

User:  What are some common uses of bicycles?"
1161,data/images/n03445777/n03445777_2493.JPEG,ball,piano, A green plastic basket filled with golf balls on a golf course. ,  A piano with a red background and black keys. 
1162,data/images/n03180011/n03180011_10086.JPEG,computer,computer," A man sitting at a desk in a room with two computers, a monitor, and a keyboard. ","  A desktop computer with a monitor, keyboard, and mouse. "
1163,data/images/n03376595/n03376595_8346.JPEG,chair,pumpkin, A large number of blue seats in a stadium. ,"  A carved pumpkin with a face, sitting on a wooden surface."
1164,data/images/n03590841/n03590841_6633.JPEG,pumpkin,handbag," A carved pumpkin with a face and eyes, sitting on a table. ", A brown leather handbag with a gold-colored chain and clasp. 
1165,data/images/n03100240/n03100240_1391.JPEG,car,coffee mug, An orange convertible sports car on display at a car show. ,"  A white mug with a blue and red design of a coffee cup on top, surrounded by various food items. "
1166,data/images/n02492035/n02492035_3912.JPEG,monkey,airplane," A monkey in a cage, looking out with a sad expression. ","  A small airplane with a red and white color scheme, flying over a city. "
1167,data/images/n03452741/n03452741_2123.JPEG,piano,piano, A man in a red coat and black pants is playing a piano in a room with a chandelier. ,"  A black and white photograph of a piano, with the keys partially covered in dust. "
1168,data/images/n02124075/n02124075_10164.JPEG,cat,cat, A cat sitting on a ledge looking at a cat statue. ,"  A cat sits on a blanket, surrounded by toys and other animals. "
1169,data/images/n03180011/n03180011_20934.JPEG,computer,computer, A desktop computer with a monitor displaying a webpage. ,"  This image shows a desktop computer with a monitor, keyboard, and mouse."
1170,data/images/n03197337/n03197337_16730.JPEG,watch or watches,watch or watches," A black and white wristwatch with a digital display, sitting on a brown box. ",  A digital watch with a black face and white numbers.
1171,data/images/n11939491/n11939491_5055.JPEG,flower,flower, A white daisy with a yellow center. ,  A white daisy with yellow centers and green leaves. 
1172,data/images/n02906734/n02906734_21440.JPEG,brush,monkey," A group of people playing indoor curling, with one person in the process of throwing the curling stone. ",  A monkey with a red scarf around its neck. 
1173,data/images/n02906734/n02906734_6542.JPEG,brush,brush, A collection of four brooms with different colored bristles. ,  A toothbrush with a handle and bristles. 
1174,data/images/n03376595/n03376595_8346.JPEG,chair,chair, A large number of blue seats in a stadium. ,  A wooden chair with a cushion and metal legs. 
1175,data/images/n03775071/n03775071_2160.JPEG,gloves,handbag," A hand-knitted sock with a colorful pattern, sitting on a table with knitting needles and a piece of paper. ",  A black leather handbag with a gold chain and clasp. 
1176,data/images/n07873807/n07873807_7685.JPEG,pizza,shoes," A large pizza with cheese, basil, and tomato sauce on a plate. ",  A pair of white and blue Nike sneakers with a black sole. 
1177,data/images/n11939491/n11939491_10024.JPEG,flower,flower, A black and white photograph of a single daisy with a white center and a dark brown center. ,  A single purple flower with a yellow center. 
1178,data/images/n03792972/n03792972_17744.JPEG,camp or camping,bicycle," A man stands in a field with a tent, mountains, and a camera, looking out at the landscape. ",  A man is riding a bicycle on a road. 
1179,data/images/n03297495/n03297495_6860.JPEG,coffee maker,train, This is an image of a modern espresso machine with a cup of coffee being dispensed. ,  A train with a red and white stripe on its roof. 
1180,data/images/n04069434/n04069434_9580.JPEG,camera,camera, A vintage camera with a lens on a wooden table. ,  A vintage-looking camera with a large lens and a black body. 
1181,data/images/n07753592/n07753592_3018.JPEG,fruits and vegetables,fruits and vegetables, A bunch of bananas growing on a tree. ,"  A large bunch of bananas, oranges, and pineapples."
1182,data/images/n11939491/n11939491_5055.JPEG,flower,flower, A white daisy with a yellow center. ,  A close-up of a single white flower with small green leaves and multiple yellow stamens in the center.
1183,data/images/n03888257/n03888257_18921.JPEG,parachutes,parachutes, A person is kiteboarding on a frozen lake. ,  A man is jumping out of a plane while wearing a parachute.
1184,data/images/n04120489/n04120489_10588.JPEG,shoes,fruits and vegetables, A white and red tennis shoe with a black and yellow logo. ,"  A bunch of grapes with a green and purple hue, on top of a white background. "
1185,data/images/n03877472/n03877472_2301.JPEG,girl,girl," Two young girls sitting on the floor, smiling and posing for the camera. ",  A young girl wearing a pink dress and holding a stuffed animal. 
1186,data/images/n03773504/n03773504_6291.JPEG,rocket,gloves, A large nuclear missile inside a missile silo. ,  A pair of gloves with a black and white striped design. 
1187,data/images/n03775071/n03775071_2160.JPEG,gloves,bicycle," A hand-knitted sock with a colorful pattern, sitting on a table with knitting needles and a piece of paper. ",  A man is riding a bicycle with his dog sitting on the handlebars.
1188,data/images/n03775071/n03775071_9939.JPEG,gloves,rocket," A green and white knitted sock in progress, with a crochet hook in the middle. ","  A large, white rocket with a red and blue tail stands on a launch pad surrounded by people in orange jumpsuits."
1189,data/images/n02281787/n02281787_1529.JPEG,butterfly,butterfly," A blue butterfly with brown spots on its wings, perched on a plant. ","  A small orange butterfly with black spots on its wings, sitting on a green leaf. "
1190,data/images/n03272010/n03272010_6705.JPEG,guitar,guitar, A green electric guitar leaning against a wall. ,  A black electric guitar with a white pickguard and silver-colored knobs.
1191,data/images/n02281787/n02281787_5770.JPEG,butterfly,cat, A brown and white butterfly perched on a branch. ,"  A small black and white cat sits on a wooden surface, with its front paws resting on the edge."
1192,data/images/n03376595/n03376595_10737.JPEG,chair,chair, A folding chair in a grassy field. ,  A wooden chair with a cushion and a small table. 
1193,data/images/n02690373/n02690373_3537.JPEG,airplane,airplane, A large airplane parked on the tarmac at an airport. ,"A large, white airplane with red and blue stripes is parked on a tarmac. "
1194,data/images/n03775071/n03775071_10573.JPEG,gloves,gloves, A purple knitted glove with a white stripe on the palm. ,  A pair of gloves with a white stripe on the back. 
1195,data/images/n02906734/n02906734_17960.JPEG,brush,brush, A broom leaning against a doorway in a building. ,  A toothbrush with a handle and bristles. 
1196,data/images/n02510455/n02510455_95099.JPEG,panda or pandas,cat, A panda bear sitting on a tree branch in an enclosure. ,  A black and white cat sitting on a rug. 
1197,data/images/n03063599/n03063599_1096.JPEG,coffee mug,coffee mug," A white mug with a green design and the word ""tea"" on it. ","  A white ceramic coffee mug with a blue and red design, featuring the words ""World's Best Dad"" in black letters."
1198,data/images/n07873807/n07873807_8175.JPEG,pizza,pizza," A man in a costume sits next to a goat, holding a pizza box and a wooden bow. ","  A slice of pizza with a variety of toppings, including vegetables and meat. "
1199,data/images/n07753592/n07753592_11911.JPEG,fruits and vegetables,fruits and vegetables, A street vendor selling fruit to customers. ,"  A bowl of fresh, colorful fruits and vegetables. "
1200,data/images/n02510455/n02510455_15145.JPEG,panda or pandas,elephant, A black and white panda bear sitting in an enclosure. ,"  A large, gray elephant with a small trunk is standing on all fours in a grassy field. "
1201,data/images/n03272010/n03272010_6219.JPEG,guitar,coffee maker," A black electric guitar with a white pickguard, a red star sticker, and a Fender logo on the headstock, sitting on a carpeted floor next to a black amplifier. ","  A small, white coffee maker with a glass carafe and metal handle. "
1202,data/images/n13054560/n13054560_294.JPEG,mushroom,mushroom," A large yellow mushroom with a brown stem and a brown cap, surrounded by green foliage. ",  A freshly picked wild mushroom with a small insect on its cap. 
1203,data/images/n07753592/n07753592_14206.JPEG,fruits and vegetables,pizza, A bunch of green bananas hanging from a tree. ,  A slice of pizza with a tomato and cheese topping. 
1204,data/images/n11939491/n11939491_48574.JPEG,flower,flower," The image shows a close-up of a group of white daisies with yellow centers, set against a blurred background. ","  The image shows a vibrant, brightly colored flower with intricate details and patterns. "
1205,data/images/n03376595/n03376595_10737.JPEG,chair,coffee maker, A folding chair in a grassy field. ,"  A black coffee maker with a glass carafe and a metal handle, sitting on top of a white countertop. "
1206,data/images/n03272010/n03272010_17735.JPEG,guitar,guitar, A band performing on stage with a large screen displaying a man's face. ,  A man is playing a guitar with his feet while sitting on the floor. 
1207,data/images/n02951358/n02951358_11607.JPEG,canoe or boat,cell phone, A man in a red life vest is paddling a green canoe on a river. ,"  A small, white iPhone with a cracked screen is sitting on a blue surface. "
1208,data/images/n02607072/n02607072_1617.JPEG,clownfish or fish,clownfish or fish, Two clownfish swimming near a coral reef. ,"  A clownfish with a vibrant orange and white coloration, swimming in an aqua-blue coral reef."
1209,data/images/n02607072/n02607072_3433.JPEG,clownfish or fish,clownfish or fish, A vibrant underwater scene with a variety of colorful fish and coral. ,  A clownfish with orange and white stripes swims near a rock in the ocean. 
1210,data/images/n02906734/n02906734_20509.JPEG,brush,panda or pandas, Two people shoveling snow on an ice rink. ,"  A panda bear sitting on a rock, with its front paws resting on the edge of the rock. "
1211,data/images/n03709823/n03709823_12670.JPEG,handbag,pumpkin, A dark blue tote bag with brown leather accents and a tan strap. ,"  A pumpkin with a large, flat surface. "
1212,data/images/n02504458/n02504458_3816.JPEG,elephant,elephant, A large elephant standing in a grassy field. ,  An elephant standing in a river. 
1213,data/images/n03297495/n03297495_1204.JPEG,coffee maker,coffee maker, This is an image of a coffee machine with two cups of coffee on the spout. ,"  A small, white coffee maker with a glass carafe and a metal handle."
1214,data/images/n03100240/n03100240_2138.JPEG,car,computer, A blue convertible sports car on a gray background. ,"  A desktop computer with a tower-like design, featuring multiple USB ports and an Ethernet port."
1215,data/images/n03709823/n03709823_595.JPEG,handbag,handbag, A gray and white cat peeking out of a brown paper bag. ,  A brown leather handbag with a gold chain and clasp.
1216,data/images/n03888257/n03888257_18921.JPEG,parachutes,parachutes, A person is kiteboarding on a frozen lake. ,  A man is jumping out of a plane with a parachute.
1217,data/images/n03063599/n03063599_552.JPEG,coffee mug,coffee mug," A small terracotta pot with the word ""shape"" written on it. ",  A white ceramic coffee mug with a blue and green design. 
1218,data/images/n03584829/n03584829_13149.JPEG,ironing machine,ironing machine," Two women standing on the street, one holding an iron and the other holding a shirt, both looking at the iron. ",  A white ironing machine with a steam function. 
1219,data/images/n04044716/n04044716_9463.JPEG,tower,pool table, A large white satellite dish. ,  A man is playing pool with a friend in a dimly lit room. 
1220,data/images/n03452741/n03452741_1177.JPEG,piano,piano," A small, handmade piano with a black felt lid and a brown felt seat. ",  A grand piano in a concert hall with an audience seated nearby. 
1221,data/images/n03775071/n03775071_9939.JPEG,gloves,bicycle," A green and white knitted sock in progress, with a crochet hook in the middle. ",  A man rides a bicycle with his dog sitting on the back. 
1222,data/images/n03272562/n03272562_8931.JPEG,train,train, Two red trains parked on train tracks. ,  A horse standing in a field with green grass and blue sky. 
1223,data/images/n07873807/n07873807_18033.JPEG,pizza,flower," Two pizzas on a baking sheet, one with cheese and olives, the other with cheese, olives, and sausage. ",  A close-up of a single purple flower with its petals slightly curled inward. 
1224,data/images/n03272010/n03272010_6978.JPEG,guitar,guitar, A white electric guitar leaning against a wall. ,  A black electric guitar with a white pickguard and silver-colored body. 
1225,data/images/n03063599/n03063599_3714.JPEG,coffee mug,coffee mug, Two blue mugs with handles on a table. ,"  A white ceramic mug with a blue and red design, featuring the words ""World's Best Dad"" written in black letters on one side. "
1226,data/images/n03100240/n03100240_20935.JPEG,car,car, A silver car on display at a car show. ,  A red sports car with a black top and white racing stripes. 
1227,data/images/n03982430/n03982430_13651.JPEG,pool table,pool table, A pool table with red balls and a black cue ball. ,  A man is playing pool with a friend in a dimly lit room.
1228,data/images/n03773504/n03773504_14109.JPEG,rocket,handbag, A series of four photos showing a missile launching from the ocean. ,  A black leather handbag with a gold-tone hardware and chain strap. 
1229,data/images/n03982430/n03982430_20620.JPEG,pool table,pool table," A man is playing pool, leaning over the table, and aiming at a red ball with a cue stick. ",  A man is playing pool with a cue stick in an empty room.
1230,data/images/n02124075/n02124075_6197.JPEG,cat,cat, A white cat and a gray cat stand on a dirt road in front of a house. ,"  A small, fluffy cat sits on a wooden floor. "
1231,data/images/n02106662/n02106662_83638.JPEG,dog,cat, A German Shepherd dog in mid-run on a grassy field. ,  A gray and white cat with a red collar is sitting on a couch. 
1232,data/images/n03792972/n03792972_5525.JPEG,camp or camping,camp or camping, Two tents set up on a hillside with a rocky outcropping and trees in the background. ,"  A group of campers setting up their tents in a picturesque mountain meadow, with the sun setting behind them."
1233,data/images/n02389026/n02389026_6377.JPEG,horse,horse, Two brown horses with long tails standing in a barn stall. ,  A white horse with a black mane and tail standing in a field. 
1234,data/images/n02992529/n02992529_4366.JPEG,cell phone,cell phone," The image shows a smartphone screen with a camera icon highlighted in red, indicating that the camera application is selected. ","  A man holds a small, black cell phone with a camera lens on the back."
1235,data/images/n03982430/n03982430_17180.JPEG,pool table,pool table, A pool table with a cue ball on it. ,  A man is playing pool with a friend in a dimly lit room.
1236,data/images/n03773504/n03773504_21104.JPEG,rocket,handbag," A large rocket with the name ""mace"" on it, flying through a cloudy sky. ",  A black leather handbag with a gold chain and clasp.
1237,data/images/n04044716/n04044716_17472.JPEG,tower,camera, A large white satellite dish in a field. ,  A vintage camera with a large lens and a black body.
1238,data/images/n03452741/n03452741_11539.JPEG,piano,ball, A black grand piano in a living room. ,  A golf ball resting on a green field. 
1239,data/images/n03888257/n03888257_39168.JPEG,parachutes,pool table," A group of parachutists in the sky, performing a stunt, with smoke trailing behind them. ",  A group of people are playing pool in a dimly lit room.
1240,data/images/n02389026/n02389026_6377.JPEG,horse,horse, Two brown horses with long tails standing in a barn stall. ,"  A horse with a white mane and tail stands in a field, surrounded by trees. "
1241,data/images/n11939491/n11939491_16390.JPEG,flower,flower," The image features a single white daisy with a yellow center, surrounded by green foliage. ",  A bright yellow daffodil flower with a dark brown center. 
1242,data/images/n03197337/n03197337_1045.JPEG,watch or watches,computer, A white and black digital wristwatch with a white strap. ,"  A desktop computer with a monitor, keyboard, and mouse."
1243,data/images/n03877472/n03877472_23771.JPEG,girl,girl," Three women in pajamas sitting on a couch, smiling and posing for the camera. ","  A young girl wearing a pink helmet and goggles, standing on a snowboard. "
1244,data/images/n03445777/n03445777_7947.JPEG,ball,ball, A golf ball on a shelf with a logo on it. ,  A man is holding a golf club and looking at the camera while standing on a green. 
1245,data/images/n03445777/n03445777_2951.JPEG,ball,pumpkin," A golf ball on a green, in front of a hole. ","  A pumpkin with a face painted on it, sitting on a wooden stand. "
1246,data/images/n03100240/n03100240_16653.JPEG,car,cell phone, A red convertible parked on a driveway. ,"  A small, white phone with a screen and buttons. "
1247,data/images/n02690373/n02690373_398.JPEG,airplane,clownfish or fish, American airlines passenger jet in flight. ,  A clownfish with orange and white stripes is swimming in an aqua-colored coral reef. 
1248,data/images/n03584829/n03584829_13555.JPEG,ironing machine,piano, A collection of various household appliance parts and components. ,  A black grand piano with a white cover on top. 
1249,data/images/n02504458/n02504458_481.JPEG,elephant,monkey, Two elephants standing in the mud. ,"  A monkey sitting on a branch, looking at the camera. "
1250,data/images/n03584829/n03584829_37429.JPEG,ironing machine,camp or camping, Two vintage irons on a table with white linen. ,  A tent with a camping stove and other equipment set up in the woods. 
1251,data/images/n03297495/n03297495_7249.JPEG,coffee maker,coffee maker," This is an image of a white espresso machine with a silver and black front panel, featuring two spouts and two buttons. ","  A black coffee maker with a glass carafe and a metal handle, sitting on top of a wooden surface. "
1252,data/images/n03877472/n03877472_8388.JPEG,girl,girl, A baby wearing a pink and purple pajamas is laying on a bed. ,  A girl wearing a pink hooded jacket with white fur trim. 
1253,data/images/n13054560/n13054560_7616.JPEG,mushroom,mushroom, A mushroom growing in the woods. ,"  A small, white mushroom with a brown cap. "
1254,data/images/n02951358/n02951358_29817.JPEG,canoe or boat,canoe or boat," A person in a red kayak on a river, surrounded by lush greenery and a wooden bridge. ",  A canoe with a single person on the water.
1255,data/images/n03888257/n03888257_6749.JPEG,parachutes,parachutes," Two people are skydiving, one is holding onto the other, they are in the air, and they are wearing helmets. ",  A man is jumping out of a plane while wearing a parachute.
1256,data/images/n03709823/n03709823_16780.JPEG,handbag,pumpkin, A close-up view of a red purse with a silver chain strap. ,"  A pumpkin-shaped lamp with a lightbulb inside, on a wooden table."
1257,data/images/n03792972/n03792972_474.JPEG,camp or camping,bicycle, A dog sitting next to a tent on a city street. ,  A man is riding a bicycle with his dog sitting on the back. 
1258,data/images/n04069434/n04069434_12869.JPEG,camera,gun," The image shows a black camera lens mount with a white ring and two circular rubber gaskets, one on each side of the mount. ",  A revolver with a dark wooden background and metal parts. 
1259,data/images/n03445777/n03445777_9216.JPEG,ball,piano, A pink golf ball on a tee in a field of yellow flowers. ,  A woman is playing a piano with her back to the camera. 
1260,data/images/n03888257/n03888257_7960.JPEG,parachutes,pool table," Two people are skydiving, with one person in the air and the other person just about to jump from the plane. ",  A man is playing pool with a friend in an empty room.
1261,data/images/n03063599/n03063599_5019.JPEG,coffee mug,coffee mug, A white coffee mug with a blue and red design on it. ,  A white ceramic coffee mug with a blue and green design.
1262,data/images/n03272010/n03272010_11611.JPEG,guitar,guitar, A man playing a guitar at sunset. ,  A colorful electric guitar with a black pickguard and white knobs.
1263,data/images/n03792972/n03792972_2062.JPEG,camp or camping,girl, A tent set up in a wooded area. ,"  A woman wearing a white swimsuit and sunglasses stands near the edge of a pool, with her hands on her hips. "
1264,data/images/n03180011/n03180011_5279.JPEG,computer,coffee mug," A man sitting at a computer desk, working on a computer. ","  A white ceramic coffee mug with a blue and yellow cartoon character on the front, holding a red ball. "
1265,data/images/n02124075/n02124075_7825.JPEG,cat,cat, Two cats lying on a bed with a leopard print blanket. ,"  A cat sitting on a blanket, with its front paws resting on the edge of a table. "
1266,data/images/n03197337/n03197337_4120.JPEG,watch or watches,train, A silver wristwatch with a digital display and a black strap. ,  A man is riding a bicycle on a grassy hill. 
1267,data/images/n02492035/n02492035_24294.JPEG,monkey,butterfly," Two monkeys in a tree enclosure, one grooming the other. ",  A colorful butterfly with black spots on its wings. 
1268,data/images/n03709823/n03709823_12670.JPEG,handbag,gloves, A dark blue tote bag with brown leather accents and a tan strap. ,  A pair of black leather gloves with a white fur lining.
1269,data/images/n03272562/n03272562_8639.JPEG,train,train, A blue and yellow train engine on the tracks with a yellow train car behind it. ,  A man is standing on a train platform with his luggage.
1270,data/images/n03197337/n03197337_5937.JPEG,watch or watches,computer, A man wearing a bright orange watch with a digital display. ,"  A desktop computer with a monitor, keyboard and mouse."
1271,data/images/n03792972/n03792972_2062.JPEG,camp or camping,camp or camping, A tent set up in a wooded area. ,"  A group of campers sits around a campfire, enjoying the evening. "
1272,data/images/n03376595/n03376595_852.JPEG,chair,bicycle, A colorful folding chair with a checkered pattern. ,  A woman rides a bicycle on a path with trees and grass.
1273,data/images/n04086273/n04086273_8280.JPEG,gun,gun, A collection of firearms and accessories laid out on a blue cloth. ,"  A black handgun with a red dot on the barrel, surrounded by a white background. "
1274,data/images/n07753592/n07753592_10252.JPEG,fruits and vegetables,shoes," A street vendor's cart filled with various fruits and vegetables, with a man and woman standing behind it. ",  A pair of white sneakers with black accents on a gray background. 
1275,data/images/n02607072/n02607072_505.JPEG,clownfish or fish,airplane, A clownfish swimming among the tentacles of an anemone. ,  A small airplane with a red and white color scheme. 
1276,data/images/n02992529/n02992529_3673.JPEG,cell phone,cell phone," The image shows a Sony Ericsson Cyber-shot camera and a smartphone, both with a blue and black color scheme, against a yellow background. ","  A small, white phone with a blue screen and buttons."
1277,data/images/n02510455/n02510455_15145.JPEG,panda or pandas,elephant, A black and white panda bear sitting in an enclosure. ,  An elephant standing in a muddy field. 
1278,data/images/n11939491/n11939491_7263.JPEG,flower,pizza, A white daisy with yellow center in the center of a large green leaf. ,"  A large, round pizza with a variety of toppings and cheese. "
1279,data/images/n03063599/n03063599_552.JPEG,coffee mug,cell phone," A small terracotta pot with the word ""shape"" written on it. ",  A black flip phone with a small screen displaying a clock and time. 
